"itch_game_url","steam_game_url","is_upvote","feedback","overall_feedback","u_id","timestamp","sim_scores","row_id"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/637650/FINAL_FANTASY_XV_WINDOWS_EDITION","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:20","0.265131","6379"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/436670/The_Legend_of_Heroes_Trails_in_the_Sky_the_3rd","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:21","0.262354","6375"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/489830/The_Elder_Scrolls_V_Skyrim_Special_Edition","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:20","0.261438","6376"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/284160/BeamNGdrive","0","Different 'main genre'","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:21","0.106944","12407"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/1072420/DRAGON_QUEST_BUILDERS_2","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:21","0.101764","12405"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/1172380/STAR_WARS_Jedi_Fallen_Order","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:21","0.0939828","12406"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/493340/Planet_Coaster","0","Different 'main genre'","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:20","0.08958","12408"
"https://catalopegames.itch.io/skeletal-dance-party","https://store.steampowered.com/app/233860/Kenshi","0","","Nice initiative!  One idea is to split the ""similar games to X"" into several categories.  - Looks similar to X - Feels similar to X - Mechanic similar to X - Story similar to X","GzFlPzxgzCNre7OpJ3hRelDzfFKjK4Bq","2020-06-29 07:10:21","0.0816362","12409"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/637650/FINAL_FANTASY_XV_WINDOWS_EDITION","0","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.389991","5963"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/924980/Trials_of_Mana","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.263183","6381"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/436670/The_Legend_of_Heroes_Trails_in_the_Sky_the_3rd","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.254286","6380"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/632470/Disco_Elysium","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.241213","6383"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/292030/The_Witcher_3_Wild_Hunt","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.239382","6384"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/39140/FINAL_FANTASY_VII","0","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.238614","6382"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/851850/DRAGON_BALL_Z_KAKAROT","0","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.133345","6848"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/435150/Divinity_Original_Sin_2__Definitive_Edition","0","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.125908","6849"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/1055540/A_Short_Hike","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.102598","6847"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/813780/Age_of_Empires_II_Definitive_Edition","0","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.101477","6846"
"https://chouette.itch.io/of-ice-snow","https://store.steampowered.com/app/421170/Indivisible","1","","","Q4kKGbq1W4JOqcfoavHptzsX9rNlH8tq","2020-06-25 00:08:46","0.0995345","6845"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall","0","Charge Cycles is a construction-type puzzle game, this is a point-and-click adventure","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.109109","1842"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/1268370/holedown","0","Charge Cycles is a construction-type puzzle game, this is a Breakout-ish game about destroying blocks","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.102665","10562"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/641990/The_Escapists_2","0","Charge Cycles is a construction-type puzzle game, this is a combat strategy game","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0971031","10563"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/268770/Treasure_Adventure_World","0","Charge Cycles is a construction-type puzzle game, this is a Metroidvania","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0944911","1840"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/304240/Resident_Evil__biohazard_HD_REMASTER","0","Charge Cycles is a construction-type puzzle game, this is a survival horror shooter","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0932505","10560"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/1071870/Biped","0","Charge Cycles is a construction-type puzzle game, this is a 3D co-op platformer","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0932505","10561"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/1071130/The_Procession_to_Calvary","0","Charge Cycles is a construction-type puzzle game, this is a point-and-click adventure","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0884099","10564"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered","0","Charge Cycles is a construction-type puzzle game, this is a stealth platformer","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0853449","1841"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/1087270/Franchise_Hockey_Manager_6","0","Charge Cycles is a construction-type puzzle game, this is a hockey management simulator","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0790569","1844"
"https://chz.itch.io/charge-cycles","https://store.steampowered.com/app/262060/Darkest_Dungeon","0","Charge Cycles is a construction-type puzzle game, this is a roguelike RPG","It's a cool idea! Unfortunately the matches here aren't very good, half aren't really puzzly games at all and the other half aren't similar in the type of puzzling.","tV3E2BzIVElDrJ5eMveaXN1C9myg9UzB","2020-06-29 01:41:58","0.0603522","6745"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry","0","not similar at all.","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.419066","1821"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter","0","not similar","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.400872","1823"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk","0","not similar at all","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.313883","1847"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/751440/VR_Kanojo__VR","0","not similar","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.303837","1846"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/449610/Monster_Boy_and_the_Cursed_Kingdom","1","gameplay wise is similar","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.294506","1848"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/268770/Treasure_Adventure_World","1","gameplay wise it's quite similar","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.155691","1175"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/368620/Timespinner","1","yes, the gameplay is quite similar.","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.141985","1177"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/367520/Hollow_Knight","1","very much yes. in fact, faerie afterlight is heavily influenced and inspired by this game.","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.136731","1179"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/413150/Stardew_Valley","0","not similar at all","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.134833","1178"
"https://claygamestudio.itch.io/faerie-afterlight","https://store.steampowered.com/app/1072420/DRAGON_QUEST_BUILDERS_2","0","not similar","The project is quite interesting. It will be so much help for many indie games if the algorithm runs well. ","nqMRWa4srSoyFdwrQhlA68LxRB7AivuO","2020-07-07 18:56:43","0.132258","1176"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/392160/X4_Foundations","0","We do not have the simulation/exploration aspect in our game. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.39082","6859"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/400/Portal","1","The idea of manipulating objects and bending rules of physics is very similar. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.344498","7395"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/824270/KovaaK_20_The_Meta","1","I can see how it could be relevant, specially with the physics being a big part of the fun. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.338353","7398"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/433340/Slime_Rancher","1","It's not similar in tone but there's a feeling of physics and collecting objectS that can be very much like our game. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.336432","7397"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/240/CounterStrike_Source","0","We do not have multiplayer implemanted yet. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.297409","10099"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/214490/Alien_Isolation","0","A lot of survival and horror compared to our game. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.293381","7396"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/951440/Volcanoids","0","The building mechanic could be compared but it's not focused enough on physics and speed to be similar. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.283306","10098"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/578080/PLAYERUNKNOWNS_BATTLEGROUNDS","0","We don't have competition nor multiplayer (yet)","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.263625","10097"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/954740/Terminator_Resistance","0","Much more like a classic FPS, we are more aligned with sandbox/physic driven games","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.261018","10096"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/70/HalfLife","0","It's very story/atmosphere focused compared to Cobble and Trouble. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.259938","10095"
"https://cobbleandtrouble.itch.io/game","https://store.steampowered.com/app/530070/Train_Sim_World_2020","0","It's much more like a simulation than our game. ","I think people playing AAA don't look for games on itch.io, which is a shame since it's a big part of the indie market. With websites like humble bundle, people get access to games (like the humble grove) that they would'nt play otherwise. Paying for those games, with a big AAA title in a bundle, can be interesting for indie devs.","0PjqcBCOKZE4NXuS1ZI9cc7HVN3WRj1P","2020-07-03 13:58:10","0.240159","7112"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic","0","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.446824","4497"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/582660/Black_Desert_Online","0","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.404546","4499"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/413150/Stardew_Valley","1","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.302479","4325"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/1150080/Azur_Lane_Crosswave","0","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.29344","4328"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/1055540/A_Short_Hike","1","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.273594","9466"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/1072420/DRAGON_QUEST_BUILDERS_2","1","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.257261","13334"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/424370/Wolcen_Lords_of_Mayhem","0","Wrong tone (dark, foreboding) with very little overlap in mechanics","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.250965","13332"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/433340/Slime_Rancher","1","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.224818","9467"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/629730/Blade_and_Sorcery","0","","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.212708","9465"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/666140/My_Time_At_Portia","1","Similar genre (life/community sim), similar art style (cartoony)","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.20781","9468"
"https://comfyfox.itch.io/yourcursedshop","https://store.steampowered.com/app/322330/Dont_Starve_Together","1","Similar mechanics (building/gathering) and tone","You may already be doing this, but the recognizing of 1) mechanics, 2) mood/tone, and 3) genre seem to be the most helpful points to look at, if a game is similar or not","PMMypAvfDPLoNG1Y4pGg3C6sDVuKezu9","2020-06-29 16:34:25","0.200782","9469"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/996580/Spyro_Reignited_Trilogy","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0428746","4700"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/105600/Terraria","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0428746","4701"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/331670/The_Jackbox_Party_Pack","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0331456","4702"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/228280/Baldurs_Gate_Enhanced_Edition","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0326396","4704"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/600480/Megaquarium","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0325472","4703"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/715560/Eastshade","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.030657","7764"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/863590/Starcom_Nexus","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.028677","7760"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/621060/PC_Building_Simulator","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.028677","7763"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0284555","7762"
"https://communistsister.itch.io/autumn-leaves-ii","https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:24:43","0.0280276","7761"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/392160/X4_Foundations","1","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.149848","8047"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/220200/Kerbal_Space_Program","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.122859","8045"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/244850/Space_Engineers","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.112265","8048"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/403190/Planetbase","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.109163","8049"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/275850/No_Mans_Sky","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.108218","8046"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/573100/Battlefleet_Gothic_Armada_2","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:33","0.0971383","7401"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/400/Portal","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.0922333","7400"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:34","0.085885","7121"
"https://communistsister.itch.io/superlunary-ep-1","https://store.steampowered.com/app/546560/HalfLife_Alyx","0","","","Ni8e5a0uc8e8ceE9zpoVpeBkKOnIjdDB","2020-06-22 23:25:33","0.0574467","6867"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/703080/Planet_Zoo","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.363699","12020"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/248610/Door_Kickers","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.337636","12021"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/255710/Cities_Skylines","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.301755","14116"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/232890/Stronghold_Crusader_2","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.301406","12024"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/493340/Planet_Coaster","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.301092","12022"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/105450/Age_of_Empires_III_Complete_Collection","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.178263","13591"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/933820/Endzone__A_World_Apart","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.157563","13594"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/648800/Raft","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.157378","13590"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/464920/Surviving_Mars","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.148708","13592"
"https://coreyvh.itch.io/monarchies","https://store.steampowered.com/app/784150/Workers__Resources_Soviet_Republic","0","","","ok15mCXURyEROm2ax5iVyLh8ivelVzHw","2020-06-27 00:29:14","0.145999","13593"
"https://cricketbat.itch.io/ollpheist-high","https://store.steampowered.com/app/1091500/Cyberpunk_2077","0","While there might be overlap between the audiences, I just think this game is too dissimilar from mine","Indie games often follow different formats and play styles from AAA games. I think finding an overlap of audiences is important, but it's also important to properly explain how an indie game might be played or experienced, so people don't get frustrated when it's not the same.","9ObU6fNHPAqEAoAW8NLW5w12NPpZ19rZ","2020-06-29 10:53:49","0.297673","6828"
