itch_game_url,steam_game_url,is_upvote
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/978520/Legend_of_Keepers_Career_of_a_Dungeon_Master,0
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/531510/Just_Shapes__Beats,0
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/421170/Indivisible,0
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/1268370/holedown,0
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind,1
https://pi3shark.itch.io/get-hired,https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered,0
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/275850/No_Mans_Sky,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/244850/Space_Engineers,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/359320/Elite_Dangerous,0
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/221100/DayZ,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/105600/Terraria,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/392160/X4_Foundations,0
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/211820/Starbound,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/361420/ASTRONEER,1
https://tyronx.itch.io/vintage-story,https://store.steampowered.com/app/108600/Project_Zomboid,1
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/690640/Trine_4_The_Nightmare_Prince,1
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/620/Portal_2,1
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/252950/Rocket_League,0
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/1071870/Biped,1
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/641990/The_Escapists_2,0
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/880940/Pummel_Party,0
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/728880/Overcooked_2,1
https://josia-roncancio.itch.io/dyo,https://store.steampowered.com/app/531510/Just_Shapes__Beats,0
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/4000/Garrys_Mod,1
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/244850/Space_Engineers,1
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind,1
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider_Definitive_Edition,0
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/220200/Kerbal_Space_Program,1
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/211820/Starbound,1
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/976730/Halo_The_Master_Chief_Collection,0
https://vectorpark.itch.io/metamorphabet,https://store.steampowered.com/app/325610/Total_War_ATTILA,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/248610/Door_Kickers,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/400/Portal,1
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/520440/GUILTY_GEAR_Xrd_REVELATOR,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/359320/Elite_Dangerous,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/221380/Age_of_Empires_II_2013,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/582660/Black_Desert_Online,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/246620/Plague_Inc_Evolved,0
https://seansleblanc.itch.io/definitely-a-real-mmo,https://store.steampowered.com/app/457140/Oxygen_Not_Included,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/219740/Dont_Starve,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/105600/Terraria,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/1055540/A_Short_Hike,1
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/751440/VR_Kanojo__VR,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/863590/Starcom_Nexus,0
https://seansleblanc.itch.io/duck-duck-on-the-loose,https://store.steampowered.com/app/563840/LOST_EMBER,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/1055540/A_Short_Hike,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/813780/Age_of_Empires_II_Definitive_Edition,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/221380/Age_of_Empires_II_2013,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/268770/Treasure_Adventure_World,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/1268370/holedown,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind,0
https://seansleblanc.itch.io/im-a-cat,https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/351510/Quiplash,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/400/Portal,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/500/Left_4_Dead,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/252950/Rocket_League,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/42700/Call_of_Duty_Black_Ops,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/1071870/Biped,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/70/HalfLife,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/976730/Halo_The_Master_Chief_Collection,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/627270/Injustice_2,0
https://seansleblanc.itch.io/one-button-duel,https://store.steampowered.com/app/520440/GUILTY_GEAR_Xrd_REVELATOR,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/253150/Halfway,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/214950/Total_War_ROME_II__Emperor_Edition,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/607050/Wargroove,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/108200/Ticket_to_Ride,1
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/800270/Terraforming_Mars,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/954650/Druidstone_The_Secret_of_the_Menhir_Forest,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/917150/Godhood,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/1184050/Gears_Tactics,0
https://seansleblanc.itch.io/match3connect4,https://store.steampowered.com/app/1072040/Panzer_Corps_2,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/656350/UnderMine,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/268770/Treasure_Adventure_World,1
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,1
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/207610/The_Walking_Dead,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,1
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/322330/Dont_Starve_Together,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/1071870/Biped,0
https://seansleblanc.itch.io/push-the-button-to-win,https://store.steampowered.com/app/866800/The_Walking_Dead_The_Final_Season,1
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/275850/No_Mans_Sky,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/361420/ASTRONEER,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/332200/Axiom_Verge,1
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/211820/Starbound,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier,1
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/1172380/STAR_WARS_Jedi_Fallen_Order,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/863590/Starcom_Nexus,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,0
https://seansleblanc.itch.io/salvage-duty,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,1
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/848450/Subnautica_Below_Zero,1
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/275850/No_Mans_Sky,1
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/220200/Kerbal_Space_Program,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/548430/Deep_Rock_Galactic,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/253150/Halfway,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/392160/X4_Foundations,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/1071870/Biped,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/281990/Stellaris,0
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/361420/ASTRONEER,1
https://seansleblanc.itch.io/sepulchre,https://store.steampowered.com/app/861650/Session_Skateboarding_Sim_Game,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/377160/Fallout_4,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/715560/Eastshade,1
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/548430/Deep_Rock_Galactic,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/552520/Far_Cry_5,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/673130/AMID_EVIL,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/412020/Metro_Exodus,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/617830/SUPERHOT_VR,1
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/382560/Hot_Lava,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/954740/Terminator_Resistance,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/270880/American_Truck_Simulator,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/407130/Tank_Mechanic_Simulator,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/530070/Train_Sim_World_2020,0
https://seansleblanc.itch.io/wolfmans-cottage-weekend,https://store.steampowered.com/app/275850/No_Mans_Sky,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/367520/Hollow_Knight,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/656350/UnderMine,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/449610/Monster_Boy_and_the_Cursed_Kingdom,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/886730/EPHEMERAL_FANTASY_ON_DARK,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind,1
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/421170/Indivisible,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,1
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/268770/Treasure_Adventure_World,1
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/751440/VR_Kanojo__VR,0
https://sweetheartsquad.itch.io/homeward-bound,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/1055540/A_Short_Hike,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/886730/EPHEMERAL_FANTASY_ON_DARK,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,1
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,1
https://sweetheartsquad.itch.io/murderjam2016,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier,1
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,1
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/313120/Stranded_Deep,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/275850/No_Mans_Sky,1
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/359320/Elite_Dangerous,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/346110/ARK_Survival_Evolved,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/715560/Eastshade,1
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/311210/Call_of_Duty_Black_Ops_III,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/866800/The_Walking_Dead_The_Final_Season,1
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/751440/VR_Kanojo__VR,0
https://sweetheartsquad.itch.io/party-darling,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/379720/DOOM,1
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/520440/GUILTY_GEAR_Xrd_REVELATOR,0
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/673130/AMID_EVIL,1
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/782330/DOOM_Eternal,1
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/25000/Overgrowth,0
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/70/HalfLife,0
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/332200/Axiom_Verge,0
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/531510/Just_Shapes__Beats,1
https://sweetheartsquad.itch.io/roshigumi,https://store.steampowered.com/app/519860/DUSK,1
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/257510/The_Talos_Principle,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/1268370/holedown,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/39210/FINAL_FANTASY_XIV_Online,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED,1
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/292030/The_Witcher_3_Wild_Hunt,1
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,1
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/782330/DOOM_Eternal,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/863590/Starcom_Nexus,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier,1
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/421170/Indivisible,0
https://sweetheartsquad.itch.io/round-table,https://store.steampowered.com/app/1071130/The_Procession_to_Calvary,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/886730/EPHEMERAL_FANTASY_ON_DARK,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/361420/ASTRONEER,1
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/275850/No_Mans_Sky,1
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/863590/Starcom_Nexus,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/1071130/The_Procession_to_Calvary,0
https://sweetheartsquad.itch.io/strung-out-in-heavens-high,https://store.steampowered.com/app/1057090/Ori_and_the_Will_of_the_Wisps,1
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/620080/A_Clockwork_LeyLine_The_Borderline_of_Dusk,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/304240/Resident_Evil__biohazard_HD_REMASTER,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/967050/Pacify,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/751440/VR_Kanojo__VR,0
https://vultures.itch.io/mybodyisatemple,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/611790/House_Party,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/858810/Dawn_of_Man,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/47890/The_Sims_3,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/1174180/Red_Dead_Redemption_2,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/641320/Cooking_Simulator,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/410900/Forts,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/1200720/MakingLovers,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus,0
https://dreamgate.itch.io/trouble-with-earl-grey,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/1150080/Azur_Lane_Crosswave,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/1124060/Touhou_Shoujo_Tale_of_Beautiful_Memories,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/886730/EPHEMERAL_FANTASY_ON_DARK,1
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/1071130/The_Procession_to_Calvary,0
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/1200720/MakingLovers,1
https://dreamgate.itch.io/stranded-hearts,https://store.steampowered.com/app/421170/Indivisible,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/1200720/MakingLovers,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/1071130/The_Procession_to_Calvary,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/886730/EPHEMERAL_FANTASY_ON_DARK,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/261030/The_Walking_Dead_Season_Two,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/368500/Assassins_Creed_Syndicate,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://dreamgate.itch.io/emma-a-ladys-maid,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/997070/Marvels_Avengers,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/1150080/Azur_Lane_Crosswave,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED,1
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth,1
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/436670/The_Legend_of_Heroes_Trails_in_the_Sky_the_3rd,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/373420/Divinity_Original_Sin__Enhanced_Edition,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/921570/OCTOPATH_TRAVELER,1
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/954650/Druidstone_The_Secret_of_the_Menhir_Forest,1
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/435150/Divinity_Original_Sin_2__Definitive_Edition,0
https://trevorisgood.itch.io/red-reaper,https://store.steampowered.com/app/374320/DARK_SOULS_III,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/996580/Spyro_Reignited_Trilogy,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/434170/The_Jackbox_Party_Pack_3,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/397460/The_Jackbox_Party_Pack_2,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/848350/Katamari_Damacy_REROLL,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/331670/The_Jackbox_Party_Pack,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/1005300/The_Jackbox_Party_Pack_6,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/610180/The_Jackbox_Party_Pack_4,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/351510/Quiplash,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/774461/The_Jackbox_Party_Pack_5,0
https://bertram-fiddle.itch.io/bertram-fiddle-meat-mound,https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall,0
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED,1
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/274500/Brigador_UpArmored_Edition,0
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/1104380/The_Room_VR_A_Dark_Matter,0
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/387290/Ori_and_the_Blind_Forest_Definitive_Edition,1
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/731490/Crash_Bandicoot_N_Sane_Trilogy,1
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry,0
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/383980/Rivals_of_Aether,0
https://wolod.itch.io/one-fine-day,https://store.steampowered.com/app/304240/Resident_Evil__biohazard_HD_REMASTER,0
