game_count,related_tags,related_tags_url,short_text,title,url
1001 ,Action||Puzzle||2D||Pixel Art||Ludum Dare||Other,https://www.itch.io/games/genre-action/tag-ludum-dare-37||https://www.itch.io/games/genre-puzzle/tag-ludum-dare-37||https://www.itch.io/games/tag-2d/tag-ludum-dare-37||https://www.itch.io/games/tag-ludum-dare-37/tag-pixel-art||https://www.itch.io/games/tag-ludum-dare/tag-ludum-dare-37||https://www.itch.io/games/genre-other/tag-ludum-dare-37,Ludum Dare,Ludum Dare 37,https://www.itch.io/games/tag-ludum-dare-37
207 ,Multiplayer||Action||Local multiplayer||2D||Shooter||Co-op,https://www.itch.io/games/tag-multiplayer/tag-team-based||https://www.itch.io/games/genre-action/tag-team-based||https://www.itch.io/games/local-multiplayer/tag-team-based||https://www.itch.io/games/tag-2d/tag-team-based||https://www.itch.io/games/genre-shooter/tag-team-based||https://www.itch.io/games/tag-co-op/tag-team-based,,Team-Based,https://www.itch.io/games/tag-team-based
50 ,Music||Rhythm||Pixel Art||Music Production||Retro||2D,https://www.itch.io/games/tag-midi/tag-music||https://www.itch.io/games/tag-midi/tag-rhythm||https://www.itch.io/games/tag-midi/tag-pixel-art||https://www.itch.io/games/tag-midi/tag-music-production||https://www.itch.io/games/tag-midi/tag-retro||https://www.itch.io/games/tag-2d/tag-midi,Games or tools that are MIDI enabled,MIDI,https://www.itch.io/games/tag-midi
119 ,2D||artgame||Drawing||3D||Other||Simulation,https://www.itch.io/games/tag-2d/tag-painting||https://www.itch.io/games/tag-artgame/tag-painting||https://www.itch.io/games/tag-drawing/tag-painting||https://www.itch.io/games/tag-3d/tag-painting||https://www.itch.io/games/genre-other/tag-painting||https://www.itch.io/games/genre-simulation/tag-painting,,Painting,https://www.itch.io/games/tag-painting
302 ,Horror||2D||weird||Singleplayer||Short||Adventure,https://www.itch.io/games/tag-horrible/tag-horror||https://www.itch.io/games/tag-2d/tag-horrible||https://www.itch.io/games/tag-horrible/tag-weird||https://www.itch.io/games/tag-horrible/tag-singleplayer||https://www.itch.io/games/tag-horrible/tag-short||https://www.itch.io/games/genre-adventure/tag-horrible,,Horrible,https://www.itch.io/games/tag-horrible
770 ,Space||Action||2D||Shooter||Arcade||Retro,https://www.itch.io/games/tag-asteroids/tag-space||https://www.itch.io/games/genre-action/tag-asteroids||https://www.itch.io/games/tag-2d/tag-asteroids||https://www.itch.io/games/genre-shooter/tag-asteroids||https://www.itch.io/games/tag-arcade/tag-asteroids||https://www.itch.io/games/tag-asteroids/tag-retro,"Typically refers to a style of game where a player's ship can rotate 360 degrees on a 2d plane and is responsible for shooting and destroying on coming asteroids. The asteroids start out large, but divide into smaller obstacles as they are damaged. The game becomes more difficult and chaotic as asteroids are broken into the smaller pieces.",Asteroids,https://www.itch.io/games/tag-asteroids
286 ,Puzzle||2D||Singleplayer||Cyberpunk||Action||Simulation,https://www.itch.io/games/genre-puzzle/tag-hacking||https://www.itch.io/games/tag-2d/tag-hacking||https://www.itch.io/games/tag-hacking/tag-singleplayer||https://www.itch.io/games/tag-cyberpunk/tag-hacking||https://www.itch.io/games/genre-action/tag-hacking||https://www.itch.io/games/genre-simulation/tag-hacking,,Hacking,https://www.itch.io/games/tag-hacking
187 ,2D||Retro||Pixel Art||PICO-8||Puzzle||8-Bit,https://www.itch.io/games/tag-2d/tag-demake||https://www.itch.io/games/tag-demake/tag-retro||https://www.itch.io/games/tag-demake/tag-pixel-art||https://www.itch.io/games/tag-demake/tag-pico-8||https://www.itch.io/games/genre-puzzle/tag-demake||https://www.itch.io/games/tag-8-bit/tag-demake,,Demake,https://www.itch.io/games/tag-demake
161 ,Simulation||2D||3D||Life Simulation||Funny||Singleplayer,https://www.itch.io/games/genre-simulation/tag-sitting-simulator||https://www.itch.io/games/tag-2d/tag-sitting-simulator||https://www.itch.io/games/tag-3d/tag-sitting-simulator||https://www.itch.io/games/tag-life-simulation/tag-sitting-simulator||https://www.itch.io/games/tag-funny/tag-sitting-simulator||https://www.itch.io/games/tag-singleplayer/tag-sitting-simulator,,sitting-simulator,https://www.itch.io/games/tag-sitting-simulator
214 ,3D||2D||Low-poly||Singleplayer||Action||Unity,https://www.itch.io/games/tag-3d/tag-flat-shading||https://www.itch.io/games/tag-2d/tag-flat-shading||https://www.itch.io/games/tag-flat-shading/tag-low-poly||https://www.itch.io/games/tag-flat-shading/tag-singleplayer||https://www.itch.io/games/genre-action/tag-flat-shading||https://www.itch.io/games/tag-flat-shading/tag-unity,"Flat-shaded design does not rely on textures. The faces of solids and shapes are generally a single color, or  subtle gradient. See also ",flat-shading,https://www.itch.io/games/tag-flat-shading
1472 ,2D||Ludum Dare||Puzzle||Pixel Art||Action||Platformer,https://www.itch.io/games/tag-2d/tag-ludum-dare-45||https://www.itch.io/games/tag-ludum-dare/tag-ludum-dare-45||https://www.itch.io/games/genre-puzzle/tag-ludum-dare-45||https://www.itch.io/games/tag-ludum-dare-45/tag-pixel-art||https://www.itch.io/games/genre-action/tag-ludum-dare-45||https://www.itch.io/games/genre-platformer/tag-ludum-dare-45,,Ludum Dare 45,https://www.itch.io/games/tag-ludum-dare-45
530 ,Retro||Arcade||2D||Action||8-Bit||Shooter,https://www.itch.io/games/tag-atari/tag-retro||https://www.itch.io/games/tag-arcade/tag-atari||https://www.itch.io/games/tag-2d/tag-atari||https://www.itch.io/games/genre-action/tag-atari||https://www.itch.io/games/tag-8-bit/tag-atari||https://www.itch.io/games/genre-shooter/tag-atari,,atari,https://www.itch.io/games/tag-atari
326 ,Action||2D||Arcade||Singleplayer||Fighting||Fast-Paced,https://www.itch.io/games/genre-action/tag-combos||https://www.itch.io/games/tag-2d/tag-combos||https://www.itch.io/games/tag-arcade/tag-combos||https://www.itch.io/games/tag-combos/tag-singleplayer||https://www.itch.io/games/tag-combos/tag-fighting||https://www.itch.io/games/tag-combos/tag-fast-paced,,combos,https://www.itch.io/games/tag-combos
82 ,Music||Rhythm||Adventure||2D||Unity||Instrument,https://www.itch.io/games/tag-music/tag-music-production||https://www.itch.io/games/tag-music-production/tag-rhythm||https://www.itch.io/games/genre-adventure/tag-music-production||https://www.itch.io/games/tag-2d/tag-music-production||https://www.itch.io/games/tag-music-production/tag-unity||https://www.itch.io/games/tag-instrument/tag-music-production,,Music Production,https://www.itch.io/games/tag-music-production
146 ,3D||Unity||Low-poly||Singleplayer||Action||Adventure,https://www.itch.io/game-assets/tag-3d/tag-blender||https://www.itch.io/game-assets/tag-blender/tag-unity||https://www.itch.io/game-assets/tag-blender/tag-low-poly||https://www.itch.io/game-assets/tag-blender/tag-singleplayer||https://www.itch.io/game-assets/genre-action/tag-blender||https://www.itch.io/game-assets/genre-adventure/tag-blender,Assets made for blender,Blender,https://www.itch.io/game-assets/tag-blender
116 ,Singleplayer||3D||Adventure||Atmospheric||Experimental||Other,https://www.itch.io/games/tag-immersive/tag-singleplayer||https://www.itch.io/games/tag-3d/tag-immersive||https://www.itch.io/games/genre-adventure/tag-immersive||https://www.itch.io/games/tag-atmospheric/tag-immersive||https://www.itch.io/games/tag-experimental/tag-immersive||https://www.itch.io/games/genre-other/tag-immersive,,Immersive,https://www.itch.io/games/tag-immersive
316 ,Survival||Survival Horror||2D||Horror||3D||Singleplayer,https://www.itch.io/games/tag-lone-survivor/tag-survival||https://www.itch.io/games/tag-lone-survivor/tag-survival-horror||https://www.itch.io/games/tag-2d/tag-lone-survivor||https://www.itch.io/games/tag-horror/tag-lone-survivor||https://www.itch.io/games/tag-3d/tag-lone-survivor||https://www.itch.io/games/tag-lone-survivor/tag-singleplayer,,lone-survivor,https://www.itch.io/games/tag-lone-survivor
107 ,2D||Hand-drawn||Adventure||artgame||Singleplayer||Cute,https://www.itch.io/games/tag-2d/tag-watercolor||https://www.itch.io/games/tag-hand-drawn/tag-watercolor||https://www.itch.io/games/genre-adventure/tag-watercolor||https://www.itch.io/games/tag-artgame/tag-watercolor||https://www.itch.io/games/tag-singleplayer/tag-watercolor||https://www.itch.io/games/tag-cute/tag-watercolor,,watercolor,https://www.itch.io/games/tag-watercolor
714 ,Action||2D||Singleplayer||Platformer||Arcade||Pixel Art,https://www.itch.io/games/genre-action/tag-time-attack||https://www.itch.io/games/tag-2d/tag-time-attack||https://www.itch.io/games/tag-singleplayer/tag-time-attack||https://www.itch.io/games/genre-platformer/tag-time-attack||https://www.itch.io/games/tag-arcade/tag-time-attack||https://www.itch.io/games/tag-pixel-art/tag-time-attack,,Time Attack,https://www.itch.io/games/tag-time-attack
498 ,Action||2D||Arcade||Singleplayer||Shooter||Platformer,https://www.itch.io/games/genre-action/tag-one-hit-kill||https://www.itch.io/games/tag-2d/tag-one-hit-kill||https://www.itch.io/games/tag-arcade/tag-one-hit-kill||https://www.itch.io/games/tag-one-hit-kill/tag-singleplayer||https://www.itch.io/games/genre-shooter/tag-one-hit-kill||https://www.itch.io/games/genre-platformer/tag-one-hit-kill,,one-hit-kill,https://www.itch.io/games/tag-one-hit-kill
304 ,2D||Platformer||Pixel Art||Singleplayer||Adventure||Action,https://www.itch.io/games/tag-2d/tag-slime||https://www.itch.io/games/genre-platformer/tag-slime||https://www.itch.io/games/tag-pixel-art/tag-slime||https://www.itch.io/games/tag-singleplayer/tag-slime||https://www.itch.io/games/genre-adventure/tag-slime||https://www.itch.io/games/genre-action/tag-slime,,Slime,https://www.itch.io/games/tag-slime
1504 ,2D||Action||Pixel Art||Puzzle||Ludum Dare||Platformer,https://www.itch.io/games/tag-2d/tag-ludum-dare-43||https://www.itch.io/games/genre-action/tag-ludum-dare-43||https://www.itch.io/games/tag-ludum-dare-43/tag-pixel-art||https://www.itch.io/games/genre-puzzle/tag-ludum-dare-43||https://www.itch.io/games/tag-ludum-dare/tag-ludum-dare-43||https://www.itch.io/games/genre-platformer/tag-ludum-dare-43,The 43rd ,Ludum Dare 43,https://www.itch.io/games/tag-ludum-dare-43
168 ,Pixel Art||2D||Action||8-Bit||Retro||fantasy-console,https://www.itch.io/games/tag-pixel-art/tag-tic-80||https://www.itch.io/games/tag-2d/tag-tic-80||https://www.itch.io/games/genre-action/tag-tic-80||https://www.itch.io/games/tag-8-bit/tag-tic-80||https://www.itch.io/games/tag-retro/tag-tic-80||https://www.itch.io/games/tag-fantasy-console/tag-tic-80,"TIC-80 is a fantasy computer where you can make, play and share tiny games.",TIC-80,https://www.itch.io/games/tag-tic-80
516 ,Other||2D||Educational||Action||Singleplayer||Pixel Art,https://www.itch.io/games/genre-other/tag-typing||https://www.itch.io/games/tag-2d/tag-typing||https://www.itch.io/games/tag-educational/tag-typing||https://www.itch.io/games/genre-action/tag-typing||https://www.itch.io/games/tag-singleplayer/tag-typing||https://www.itch.io/games/tag-pixel-art/tag-typing,,typing,https://www.itch.io/games/tag-typing
387 ,Action||Multiplayer||Local multiplayer||Shooter||2D||Arcade,https://www.itch.io/games/genre-action/tag-deathmatch||https://www.itch.io/games/tag-deathmatch/tag-multiplayer||https://www.itch.io/games/local-multiplayer/tag-deathmatch||https://www.itch.io/games/genre-shooter/tag-deathmatch||https://www.itch.io/games/tag-2d/tag-deathmatch||https://www.itch.io/games/tag-arcade/tag-deathmatch,Focused on having real players' characters and the computer's avatars fight with one another to the (virtual) death.,deathmatch,https://www.itch.io/games/tag-deathmatch
79 ,Construct 2||2D||Pixel Art||Shooter||sourcecode||Puzzle,https://www.itch.io/game-assets/tag-construct-2/tag-template||https://www.itch.io/game-assets/tag-2d/tag-template||https://www.itch.io/game-assets/tag-pixel-art/tag-template||https://www.itch.io/game-assets/genre-shooter/tag-template||https://www.itch.io/game-assets/tag-sourcecode/tag-template||https://www.itch.io/game-assets/genre-puzzle/tag-template,A template project to get you started developing a certain kind of thing.,Project template,https://www.itch.io/game-assets/tag-template
185 ,Magic||2D||Fantasy||Adventure||Action||Role Playing,https://www.itch.io/games/tag-magic/tag-wizards||https://www.itch.io/games/tag-2d/tag-wizards||https://www.itch.io/games/tag-fantasy/tag-wizards||https://www.itch.io/games/genre-adventure/tag-wizards||https://www.itch.io/games/genre-action/tag-wizards||https://www.itch.io/games/genre-rpg/tag-wizards,,Wizards,https://www.itch.io/games/tag-wizards
262 ,Spooky||Horror||2D||Halloween||Pixel Art||Adventure,https://www.itch.io/games/tag-spooky/tag-spoopy||https://www.itch.io/games/tag-horror/tag-spoopy||https://www.itch.io/games/tag-2d/tag-spoopy||https://www.itch.io/games/tag-halloween/tag-spoopy||https://www.itch.io/games/tag-pixel-art/tag-spoopy||https://www.itch.io/games/genre-adventure/tag-spoopy,"Looking for a spooky laugh, check out these games",Spoopy,https://www.itch.io/games/tag-spoopy
1624 ,Action||2D||Pixel Art||Platformer||Ludum Dare||Simulation,https://www.itch.io/games/genre-action/tag-ludum-dare-40||https://www.itch.io/games/tag-2d/tag-ludum-dare-40||https://www.itch.io/games/tag-ludum-dare-40/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-ludum-dare-40||https://www.itch.io/games/tag-ludum-dare/tag-ludum-dare-40||https://www.itch.io/games/genre-simulation/tag-ludum-dare-40,Ludum Dare,Ludum Dare 40,https://www.itch.io/games/tag-ludum-dare-40
454 ,Action||Shooter||2D||Pixel Art||Adventure||Singleplayer,https://www.itch.io/games/genre-action/tag-western||https://www.itch.io/games/genre-shooter/tag-western||https://www.itch.io/games/tag-2d/tag-western||https://www.itch.io/games/tag-pixel-art/tag-western||https://www.itch.io/games/genre-adventure/tag-western||https://www.itch.io/games/tag-singleplayer/tag-western,,Western,https://www.itch.io/games/tag-western
442 ,Platformer||3D||2D||Singleplayer||Action||Adventure,https://www.itch.io/games/genre-platformer/tag-parkour||https://www.itch.io/games/tag-3d/tag-parkour||https://www.itch.io/games/tag-2d/tag-parkour||https://www.itch.io/games/tag-parkour/tag-singleplayer||https://www.itch.io/games/genre-action/tag-parkour||https://www.itch.io/games/genre-adventure/tag-parkour,Efficiently moving a body through urban environments,Parkour,https://www.itch.io/games/tag-parkour
14 ,Magic||Interactive Fiction||Role Playing||Comics||Transgender||Horror,https://www.itch.io/games/tag-magic/tag-magical-realism||https://www.itch.io/games/tag-interactive-fiction/tag-magical-realism||https://www.itch.io/games/genre-rpg/tag-magical-realism||https://www.itch.io/games/tag-comics/tag-magical-realism||https://www.itch.io/games/tag-magical-realism/tag-transgender||https://www.itch.io/games/tag-horror/tag-magical-realism,,Magical Realism,https://www.itch.io/games/tag-magical-realism
788 ,Pixel Art||2D||Action||8-Bit||Platformer||Retro,https://www.itch.io/games/tag-lowrezjam/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-lowrezjam||https://www.itch.io/games/genre-action/tag-lowrezjam||https://www.itch.io/games/tag-8-bit/tag-lowrezjam||https://www.itch.io/games/genre-platformer/tag-lowrezjam||https://www.itch.io/games/tag-lowrezjam/tag-retro,"Games made for LOWREZJAM. A game jam where you make a game with a resolution of 64x64 pixels using whatever programming platform you'd like, with as few or as many colors as you'd like, with any fidelity of sound you'd like, and 2D or 3D graphics!",LOWREZJAM,https://www.itch.io/games/tag-lowrezjam
58 ,Anime||Visual Novel||Cute||2D||Erotic||Puzzle,https://www.itch.io/games/tag-anime/tag-moe||https://www.itch.io/games/genre-visual-novel/tag-moe||https://www.itch.io/games/tag-cute/tag-moe||https://www.itch.io/games/tag-2d/tag-moe||https://www.itch.io/games/tag-erotic/tag-moe||https://www.itch.io/games/genre-puzzle/tag-moe,,moe,https://www.itch.io/games/tag-moe
219 ,Retro||Action||2D||Arcade||Pixel Art||Shooter,https://www.itch.io/games/tag-retro/tag-synthwave||https://www.itch.io/games/genre-action/tag-synthwave||https://www.itch.io/games/tag-2d/tag-synthwave||https://www.itch.io/games/tag-arcade/tag-synthwave||https://www.itch.io/games/tag-pixel-art/tag-synthwave||https://www.itch.io/games/genre-shooter/tag-synthwave,,Synthwave,https://www.itch.io/games/tag-synthwave
577 ,2D||Adventure||Action||Pixel Art||Singleplayer||3D,https://www.itch.io/games/tag-2d/tag-underwater||https://www.itch.io/games/genre-adventure/tag-underwater||https://www.itch.io/games/genre-action/tag-underwater||https://www.itch.io/games/tag-pixel-art/tag-underwater||https://www.itch.io/games/tag-singleplayer/tag-underwater||https://www.itch.io/games/tag-3d/tag-underwater,,underwater,https://www.itch.io/games/tag-underwater
630 ,Puzzle||Pixel Art||Short||Singleplayer||blocks||Difficult,https://www.itch.io/games/genre-puzzle/tag-puzzlescript||https://www.itch.io/games/tag-pixel-art/tag-puzzlescript||https://www.itch.io/games/tag-puzzlescript/tag-short||https://www.itch.io/games/tag-puzzlescript/tag-singleplayer||https://www.itch.io/games/tag-blocks/tag-puzzlescript||https://www.itch.io/games/tag-difficult/tag-puzzlescript,,PuzzleScript,https://www.itch.io/games/tag-puzzlescript
428 ,2D||Arcade||Retro||Action||Puzzle||Singleplayer,https://www.itch.io/games/tag-2d/tag-cult-classic||https://www.itch.io/games/tag-arcade/tag-cult-classic||https://www.itch.io/games/tag-cult-classic/tag-retro||https://www.itch.io/games/genre-action/tag-cult-classic||https://www.itch.io/games/genre-puzzle/tag-cult-classic||https://www.itch.io/games/tag-cult-classic/tag-singleplayer,,Cult Classic,https://www.itch.io/games/tag-cult-classic
143 ,2D||Action||Superhero||Adventure||Platformer||Singleplayer,https://www.itch.io/games/tag-2d/tag-superpowers||https://www.itch.io/games/genre-action/tag-superpowers||https://www.itch.io/games/tag-superhero/tag-superpowers||https://www.itch.io/games/genre-adventure/tag-superpowers||https://www.itch.io/games/genre-platformer/tag-superpowers||https://www.itch.io/games/tag-singleplayer/tag-superpowers,The Superpowers game engine,Superpowers,https://www.itch.io/games/tag-superpowers
2289 ,2D||Platformer||Action||Pixel Art||Puzzle||Singleplayer,https://www.itch.io/games/tag-2d/tag-gmtkjam||https://www.itch.io/games/genre-platformer/tag-gmtkjam||https://www.itch.io/games/genre-action/tag-gmtkjam||https://www.itch.io/games/tag-gmtkjam/tag-pixel-art||https://www.itch.io/games/genre-puzzle/tag-gmtkjam||https://www.itch.io/games/tag-gmtkjam/tag-singleplayer,,Game Maker's Toolkit Jam,https://www.itch.io/games/tag-gmtkjam
505 ,Shooter||Action||3D||Singleplayer||Third Person||Unity,https://www.itch.io/games/genre-shooter/tag-third-person-shooter||https://www.itch.io/games/genre-action/tag-third-person-shooter||https://www.itch.io/games/tag-3d/tag-third-person-shooter||https://www.itch.io/games/tag-singleplayer/tag-third-person-shooter||https://www.itch.io/games/tag-third-person/tag-third-person-shooter||https://www.itch.io/games/tag-third-person-shooter/tag-unity,TPS or Third Person Shooters are shooter games that have an over the shoulder or behind and above view instead of an eye to eye view.,Third-Person Shooter,https://www.itch.io/games/tag-third-person-shooter
535 ,Game Boy||Pixel Art||Platformer||2D||Retro||8-Bit,https://www.itch.io/games/tag-gameboy/tag-gbjam||https://www.itch.io/games/tag-gbjam/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-gbjam||https://www.itch.io/games/tag-2d/tag-gbjam||https://www.itch.io/games/tag-gbjam/tag-retro||https://www.itch.io/games/tag-8-bit/tag-gbjam,In GBJam developers are tasked to create GameBoy themed games. You'll find games on this page for any of the GBJams that have happened.,GBJam,https://www.itch.io/games/tag-gbjam
216 ,Fantasy||Adventure||2D||Interactive Fiction||Role Playing||Visual Novel,https://www.itch.io/games/tag-fairy-tale/tag-fantasy||https://www.itch.io/games/genre-adventure/tag-fairy-tale||https://www.itch.io/games/tag-2d/tag-fairy-tale||https://www.itch.io/games/tag-fairy-tale/tag-interactive-fiction||https://www.itch.io/games/genre-rpg/tag-fairy-tale||https://www.itch.io/games/genre-visual-novel/tag-fairy-tale,Stories containing fantasy settings & characters,Fairy Tale,https://www.itch.io/games/tag-fairy-tale
219 ,2D||Puzzle||Singleplayer||Platformer||Horror||Dark,https://www.itch.io/games/tag-2d/tag-shadows||https://www.itch.io/games/genre-puzzle/tag-shadows||https://www.itch.io/games/tag-shadows/tag-singleplayer||https://www.itch.io/games/genre-platformer/tag-shadows||https://www.itch.io/games/tag-horror/tag-shadows||https://www.itch.io/games/tag-dark/tag-shadows,The darkness formed by the absence of light around an object.,Shadows,https://www.itch.io/games/tag-shadows
1863 ,2D||Pixel Art||Action||Puzzle||Ludum Dare||Simulation,https://www.itch.io/games/tag-2d/tag-ludum-dare-42||https://www.itch.io/games/tag-ludum-dare-42/tag-pixel-art||https://www.itch.io/games/genre-action/tag-ludum-dare-42||https://www.itch.io/games/genre-puzzle/tag-ludum-dare-42||https://www.itch.io/games/tag-ludum-dare/tag-ludum-dare-42||https://www.itch.io/games/genre-simulation/tag-ludum-dare-42,The 42nd Ludum Dare Jam and Comp. The theme is ,Ludum Dare 42,https://www.itch.io/games/tag-ludum-dare-42
655 ,Action||2D||3D||Shooter||Singleplayer||Physics,https://www.itch.io/games/genre-action/tag-destruction||https://www.itch.io/games/tag-2d/tag-destruction||https://www.itch.io/games/tag-3d/tag-destruction||https://www.itch.io/games/genre-shooter/tag-destruction||https://www.itch.io/games/tag-destruction/tag-singleplayer||https://www.itch.io/games/tag-destruction/tag-physics,,Destruction,https://www.itch.io/games/tag-destruction
545 ,Retro||2D||Arcade||Action||Singleplayer||Pixel Art,https://www.itch.io/games/tag-remake/tag-retro||https://www.itch.io/games/tag-2d/tag-remake||https://www.itch.io/games/tag-arcade/tag-remake||https://www.itch.io/games/genre-action/tag-remake||https://www.itch.io/games/tag-remake/tag-singleplayer||https://www.itch.io/games/tag-pixel-art/tag-remake,,Remake,https://www.itch.io/games/tag-remake
126 ,2D||Role Playing||Educational||Adventure||Simulation||Singleplayer,https://www.itch.io/games/tag-2d/tag-historical||https://www.itch.io/games/genre-rpg/tag-historical||https://www.itch.io/games/tag-educational/tag-historical||https://www.itch.io/games/genre-adventure/tag-historical||https://www.itch.io/games/genre-simulation/tag-historical||https://www.itch.io/games/tag-historical/tag-singleplayer,,Historical,https://www.itch.io/games/tag-historical
71 ,Horror||Action||2D||Singleplayer||3D||Adventure,https://www.itch.io/games/tag-horror/tag-slasher||https://www.itch.io/games/genre-action/tag-slasher||https://www.itch.io/games/tag-2d/tag-slasher||https://www.itch.io/games/tag-singleplayer/tag-slasher||https://www.itch.io/games/tag-3d/tag-slasher||https://www.itch.io/games/genre-adventure/tag-slasher,,Slasher,https://www.itch.io/games/tag-slasher
533 ,Virtual Reality (VR)||Simulation||Action||3D||Leap Motion||Other,https://www.itch.io/games/tag-oculus-rift/tag-virtual-reality||https://www.itch.io/games/genre-simulation/tag-oculus-rift||https://www.itch.io/games/genre-action/tag-oculus-rift||https://www.itch.io/games/tag-3d/tag-oculus-rift||https://www.itch.io/games/tag-leap-motion/tag-oculus-rift||https://www.itch.io/games/genre-other/tag-oculus-rift,Proprietary ,Oculus Rift,https://www.itch.io/games/tag-oculus-rift
274 ,2D||Platformer||Action||Pixel Art||Singleplayer||Adventure,https://www.itch.io/games/tag-2d/tag-frog||https://www.itch.io/games/genre-platformer/tag-frog||https://www.itch.io/games/genre-action/tag-frog||https://www.itch.io/games/tag-frog/tag-pixel-art||https://www.itch.io/games/tag-frog/tag-singleplayer||https://www.itch.io/games/genre-adventure/tag-frog,Ribbit ,Frogs,https://www.itch.io/games/tag-frog
329 ,Simulation||Strategy||2D||Management||Singleplayer||3D,https://www.itch.io/games/genre-simulation/tag-economy||https://www.itch.io/games/genre-strategy/tag-economy||https://www.itch.io/games/tag-2d/tag-economy||https://www.itch.io/games/tag-economy/tag-management||https://www.itch.io/games/tag-economy/tag-singleplayer||https://www.itch.io/games/tag-3d/tag-economy,"Simulating currency, resources, production, and goods. Often containing elements of strategy",Economy,https://www.itch.io/games/tag-economy
300 ,2D||Adventure||Singleplayer||Action||Platformer||Fantasy,https://www.itch.io/games/tag-2d/tag-steampunk||https://www.itch.io/games/genre-adventure/tag-steampunk||https://www.itch.io/games/tag-singleplayer/tag-steampunk||https://www.itch.io/games/genre-action/tag-steampunk||https://www.itch.io/games/genre-platformer/tag-steampunk||https://www.itch.io/games/tag-fantasy/tag-steampunk,,Steampunk,https://www.itch.io/games/tag-steampunk
12 ,Music||Music Production||Other||Space||Short||Rhythm,https://www.itch.io/games/tag-music/tag-soundtoy||https://www.itch.io/games/tag-music-production/tag-soundtoy||https://www.itch.io/games/genre-other/tag-soundtoy||https://www.itch.io/games/tag-soundtoy/tag-space||https://www.itch.io/games/tag-short/tag-soundtoy||https://www.itch.io/games/tag-rhythm/tag-soundtoy,Interactive experiences to play with sound,Soundtoy,https://www.itch.io/games/tag-soundtoy
435 ,Puzzle||2D||Singleplayer||Atmospheric||Minimalist||Abstract,https://www.itch.io/games/genre-puzzle/tag-mind-bending||https://www.itch.io/games/tag-2d/tag-mind-bending||https://www.itch.io/games/tag-mind-bending/tag-singleplayer||https://www.itch.io/games/tag-atmospheric/tag-mind-bending||https://www.itch.io/games/tag-mind-bending/tag-minimalist||https://www.itch.io/games/tag-abstract/tag-mind-bending,,mind-bending,https://www.itch.io/games/tag-mind-bending
403 ,Local multiplayer||Action||Multiplayer||2D||3D||Shooter,https://www.itch.io/games/local-multiplayer/tag-split-screen||https://www.itch.io/games/genre-action/tag-split-screen||https://www.itch.io/games/tag-multiplayer/tag-split-screen||https://www.itch.io/games/tag-2d/tag-split-screen||https://www.itch.io/games/tag-3d/tag-split-screen||https://www.itch.io/games/genre-shooter/tag-split-screen,"A divided screen allows several players on the same system, at the same time, during the same game.",Split Screen,https://www.itch.io/games/tag-split-screen
444 ,8-Bit||Retro||Pixel Art||2D||Platformer||Action,https://www.itch.io/games/tag-8-bit/tag-nes||https://www.itch.io/games/tag-nes/tag-retro||https://www.itch.io/games/tag-nes/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-nes||https://www.itch.io/games/genre-platformer/tag-nes||https://www.itch.io/games/genre-action/tag-nes,Actual NES games or games inspired by the restrictions of an NES.,NES,https://www.itch.io/games/tag-nes
755 ,2D||Action||Shooter||Singleplayer||Pixel Art||Platformer,https://www.itch.io/games/tag-2d/tag-upgrades||https://www.itch.io/games/genre-action/tag-upgrades||https://www.itch.io/games/genre-shooter/tag-upgrades||https://www.itch.io/games/tag-singleplayer/tag-upgrades||https://www.itch.io/games/tag-pixel-art/tag-upgrades||https://www.itch.io/games/genre-platformer/tag-upgrades,,upgrades,https://www.itch.io/games/tag-upgrades
3 ,2D||Pixel Art||sprites||Role Playing||Unity||RPG Maker,https://www.itch.io/games/tag-2d/tag-resource-pack||https://www.itch.io/games/tag-pixel-art/tag-resource-pack||https://www.itch.io/games/tag-resource-pack/tag-sprites||https://www.itch.io/games/genre-rpg/tag-resource-pack||https://www.itch.io/games/tag-resource-pack/tag-unity||https://www.itch.io/games/tag-resource-pack/tag-rpgmaker,,Resource Pack,https://www.itch.io/games/tag-resource-pack
398 ,Roguelike||2D||Procedural Generation||Action||Pixel Art||Role Playing,https://www.itch.io/games/tag-perma-death/tag-roguelike||https://www.itch.io/games/tag-2d/tag-perma-death||https://www.itch.io/games/tag-perma-death/tag-procedural||https://www.itch.io/games/genre-action/tag-perma-death||https://www.itch.io/games/tag-perma-death/tag-pixel-art||https://www.itch.io/games/genre-rpg/tag-perma-death,"A game where you have to start over from the beginning when you die. Often goes together with procedural generation, so it doesn't get boring!",Perma Death,https://www.itch.io/games/tag-perma-death
455 ,Story Rich||Adventure||2D||Interactive Fiction||Role Playing||Visual Novel,https://www.itch.io/games/tag-alternate-history/tag-story-rich||https://www.itch.io/games/genre-adventure/tag-alternate-history||https://www.itch.io/games/tag-2d/tag-alternate-history||https://www.itch.io/games/tag-alternate-history/tag-interactive-fiction||https://www.itch.io/games/genre-rpg/tag-alternate-history||https://www.itch.io/games/genre-visual-novel/tag-alternate-history,,Alternate History,https://www.itch.io/games/tag-alternate-history
